Date,Country,Confirmed,Recovered,Deaths
2020/2/3,Gabon,0,0,0
2020/2/3,Gambia,0,0,0
2020/2/3,Georgia,0,0,0
2020/2/3,Germany,12,0,0
2020/2/3,Ghana,0,0,0
2020/2/3,Greece,0,0,0
2020/2/3,Grenada,0,0,0
2020/2/3,Guatemala,0,0,0
2020/2/3,Guinea,0,0,0
2020/2/3,Guinea-Bissau,0,0,0
2020/2/3,Guyana,0,0,0
2020/2/3,Haiti,0,0,0
2020/2/3,Holy See,0,0,0
2020/2/3,Honduras,0,0,0
2020/2/3,Hungary,0,0,0
2020/2/3,Iceland,0,0,0
2020/2/3,India,3,0,0
2020/2/3,Indonesia,0,0,0
2020/2/3,Iran,0,0,0
2020/2/3,Iraq,0,0,0
2020/2/3,Ireland,0,0,0
2020/2/3,Israel,0,0,0
2020/2/3,Italy,2,0,0
2020/2/3,Jamaica,0,0,0
2020/2/3,Japan,20,1,0
2020/2/3,Jordan,0,0,0
2020/2/3,Kazakhstan,0,0,0
2020/2/3,Kenya,0,0,0
2020/2/3,"Korea, South",15,0,0
2020/2/3,Kosovo,0,0,0
2020/2/3,Kuwait,0,0,0
2020/2/3,Kyrgyzstan,0,0,0
2020/2/3,Laos,0,0,0
2020/2/3,Latvia,0,0,0
2020/2/3,Lebanon,0,0,0
2020/2/3,Liberia,0,0,0
2020/2/3,Libya,0,0,0
2020/2/3,Liechtenstein,0,0,0
2020/2/3,Lithuania,0,0,0
2020/2/3,Luxembourg,0,0,0
2020/2/3,MS Zaandam,0,0,0
2020/2/3,Madagascar,0,0,0
2020/2/3,Malawi,0,0,0
2020/2/3,Malaysia,8,0,0
2020/2/3,Maldives,0,0,0
2020/2/3,Mali,0,0,0
2020/2/3,Malta,0,0,0
2020/2/3,Mauritania,0,0,0
2020/2/3,Mauritius,0,0,0
2020/2/3,Mexico,0,0,0
2020/2/3,Moldova,0,0,0
2020/2/3,Monaco,0,0,0
2020/2/3,Mongolia,0,0,0
2020/2/3,Montenegro,0,0,0
2020/2/3,Morocco,0,0,0
2020/2/3,Mozambique,0,0,0
2020/2/3,Namibia,0,0,0
2020/2/3,Nepal,1,0,0
2020/2/3,Netherlands,0,0,0
2020/2/3,New Zealand,0,0,0
2020/2/3,Nicaragua,0,0,0
2020/2/3,Niger,0,0,0
2020/2/3,Nigeria,0,0,0
2020/2/3,North Macedonia,0,0,0
2020/2/3,Norway,0,0,0
2020/2/3,Oman,0,0,0
2020/2/3,Pakistan,0,0,0
2020/2/3,Panama,0,0,0
2020/2/3,Papua New Guinea,0,0,0
2020/2/3,Paraguay,0,0,0
2020/2/3,Peru,0,0,0
2020/2/3,Philippines,2,0,1
2020/2/3,Poland,0,0,0
2020/2/3,Portugal,0,0,0
2020/2/3,Qatar,0,0,0
2020/2/3,Romania,0,0,0
2020/2/3,Russia,2,0,0
2020/2/3,Rwanda,0,0,0
2020/2/3,Saint Kitts and Nevis,0,0,0
2020/2/3,Saint Lucia,0,0,0
2020/2/3,Saint Vincent and the Grenadines,0,0,0
2020/2/3,San Marino,0,0,0
2020/2/3,Sao Tome and Principe,0,0,0
2020/2/3,Saudi Arabia,0,0,0
2020/2/3,Senegal,0,0,0
2020/2/3,Serbia,0,0,0
2020/2/3,Seychelles,0,0,0
2020/2/3,Sierra Leone,0,0,0
2020/2/3,Singapore,18,0,0
2020/2/3,Slovakia,0,0,0
2020/2/3,Slovenia,0,0,0
2020/2/3,Somalia,0,0,0
2020/2/3,South Africa,0,0,0
2020/2/3,South Sudan,0,0,0
2020/2/3,Spain,1,0,0
2020/2/3,Sri Lanka,1,0,0
2020/2/3,Sudan,0,0,0
2020/2/3,Suriname,0,0,0
2020/2/3,Sweden,1,0,0
2020/2/3,Switzerland,0,0,0
2020/2/3,Syria,0,0,0
2020/2/3,Tajikistan,0,0,0
2020/2/3,Tanzania,0,0,0
2020/2/3,Thailand,19,5,0
2020/2/3,Timor-Leste,0,0,0
2020/2/3,Togo,0,0,0
2020/2/3,Trinidad and Tobago,0,0,0
2020/2/3,Tunisia,0,0,0
2020/2/3,Turkey,0,0,0
2020/2/3,US,11,0,0
2020/2/3,Uganda,0,0,0
2020/2/3,Ukraine,0,0,0
2020/2/3,United Arab Emirates,5,0,0
2020/2/3,United Kingdom,2,0,0
2020/2/3,Uruguay,0,0,0
2020/2/3,Uzbekistan,0,0,0
2020/2/3,Venezuela,0,0,0
2020/2/3,Vietnam,8,1,0
2020/2/3,West Bank and Gaza,0,0,0
2020/2/3,Western Sahara,0,0,0
2020/2/3,Yemen,0,0,0
2020/2/3,Zambia,0,0,0
2020/2/3,Zimbabwe,0,0,0
2020/2/4,Afghanistan,0,0,0
2020/2/4,Albania,0,0,0
2020/2/4,Algeria,0,0,0
2020/2/4,Andorra,0,0,0
2020/2/4,Angola,0,0,0
2020/2/4,Antigua and Barbuda,0,0,0
2020/2/4,Argentina,0,0,0
2020/2/4,Armenia,0,0,0
2020/2/4,Australia,13,2,0
2020/2/4,Austria,0,0,0
2020/2/4,Azerbaijan,0,0,0
2020/2/4,Bahamas,0,0,0
2020/2/4,Bahrain,0,0,0
2020/2/4,Bangladesh,0,0,0
2020/2/4,Barbados,0,0,0
2020/2/4,Belarus,0,0,0
2020/2/4,Belgium,1,0,0
2020/2/4,Belize,0,0,0
2020/2/4,Benin,0,0,0
2020/2/4,Bhutan,0,0,0
2020/2/4,Bolivia,0,0,0
2020/2/4,Bosnia and Herzegovina,0,0,0
2020/2/4,Botswana,0,0,0
2020/2/4,Brazil,0,0,0
2020/2/4,Brunei,0,0,0
2020/2/4,Bulgaria,0,0,0
2020/2/4,Burkina Faso,0,0,0
2020/2/4,Burma,0,0,0
2020/2/4,Burundi,0,0,0
2020/2/4,Cabo Verde,0,0,0
2020/2/4,Cambodia,1,0,0
2020/2/4,Cameroon,0,0,0
2020/2/4,Canada,4,0,0
2020/2/4,Central African Republic,0,0,0
2020/2/4,Chad,0,0,0
2020/2/4,Chile,0,0,0
2020/2/4,China,23707,843,491
2020/2/4,Colombia,0,0,0
2020/2/4,Comoros,0,0,0
2020/2/4,Congo (Brazzaville),0,0,0
2020/2/4,Congo (Kinshasa),0,0,0
2020/2/4,Costa Rica,0,0,0
2020/2/4,Cote d'Ivoire,0,0,0
2020/2/4,Croatia,0,0,0
2020/2/4,Cuba,0,0,0
2020/2/4,Cyprus,0,0,0
2020/2/4,Czechia,0,0,0
2020/2/4,Denmark,0,0,0
2020/2/4,Diamond Princess,0,0,0
2020/2/4,Djibouti,0,0,0
2020/2/4,Dominica,0,0,0
2020/2/4,Dominican Republic,0,0,0
2020/2/4,Ecuador,0,0,0
2020/2/4,Egypt,0,0,0
2020/2/4,El Salvador,0,0,0
2020/2/4,Equatorial Guinea,0,0,0
2020/2/4,Eritrea,0,0,0
2020/2/4,Estonia,0,0,0
2020/2/4,Eswatini,0,0,0
2020/2/4,Ethiopia,0,0,0
2020/2/4,Fiji,0,0,0
2020/2/4,Finland,1,0,0
2020/2/4,France,6,0,0
2020/2/4,Gabon,0,0,0
2020/2/4,Gambia,0,0,0
2020/2/4,Georgia,0,0,0
2020/2/4,Germany,12,0,0
2020/2/4,Ghana,0,0,0
2020/2/4,Greece,0,0,0
2020/2/4,Grenada,0,0,0
2020/2/4,Guatemala,0,0,0
2020/2/4,Guinea,0,0,0
2020/2/4,Guinea-Bissau,0,0,0
2020/2/4,Guyana,0,0,0
2020/2/4,Haiti,0,0,0
2020/2/4,Holy See,0,0,0
2020/2/4,Honduras,0,0,0
2020/2/4,Hungary,0,0,0
2020/2/4,Iceland,0,0,0
2020/2/4,India,3,0,0
2020/2/4,Indonesia,0,0,0
2020/2/4,Iran,0,0,0
2020/2/4,Iraq,0,0,0
2020/2/4,Ireland,0,0,0
2020/2/4,Israel,0,0,0
2020/2/4,Italy,2,0,0
2020/2/4,Jamaica,0,0,0
2020/2/4,Japan,22,1,0
2020/2/4,Jordan,0,0,0
2020/2/4,Kazakhstan,0,0,0
2020/2/4,Kenya,0,0,0
2020/2/4,"Korea, South",16,0,0
2020/2/4,Kosovo,0,0,0
2020/2/4,Kuwait,0,0,0
2020/2/4,Kyrgyzstan,0,0,0
2020/2/4,Laos,0,0,0
2020/2/4,Latvia,0,0,0
2020/2/4,Lebanon,0,0,0
2020/2/4,Liberia,0,0,0
2020/2/4,Libya,0,0,0
2020/2/4,Liechtenstein,0,0,0
2020/2/4,Lithuania,0,0,0
2020/2/4,Luxembourg,0,0,0
2020/2/4,MS Zaandam,0,0,0
2020/2/4,Madagascar,0,0,0
2020/2/4,Malawi,0,0,0
2020/2/4,Malaysia,10,0,0
2020/2/4,Maldives,0,0,0
2020/2/4,Mali,0,0,0
2020/2/4,Malta,0,0,0
2020/2/4,Mauritania,0,0,0
2020/2/4,Mauritius,0,0,0
2020/2/4,Mexico,0,0,0
2020/2/4,Moldova,0,0,0
2020/2/4,Monaco,0,0,0
2020/2/4,Mongolia,0,0,0
2020/2/4,Montenegro,0,0,0
2020/2/4,Morocco,0,0,0
2020/2/4,Mozambique,0,0,0
2020/2/4,Namibia,0,0,0
2020/2/4,Nepal,1,0,0
2020/2/4,Netherlands,0,0,0
2020/2/4,New Zealand,0,0,0
2020/2/4,Nicaragua,0,0,0
2020/2/4,Niger,0,0,0
2020/2/4,Nigeria,0,0,0
2020/2/4,North Macedonia,0,0,0
2020/2/4,Norway,0,0,0
2020/2/4,Oman,0,0,0
2020/2/4,Pakistan,0,0,0
2020/2/4,Panama,0,0,0
2020/2/4,Papua New Guinea,0,0,0
2020/2/4,Paraguay,0,0,0
2020/2/4,Peru,0,0,0
2020/2/4,Philippines,2,0,1
2020/2/4,Poland,0,0,0
2020/2/4,Portugal,0,0,0
2020/2/4,Qatar,0,0,0
2020/2/4,Romania,0,0,0
2020/2/4,Russia,2,0,0
2020/2/4,Rwanda,0,0,0
2020/2/4,Saint Kitts and Nevis,0,0,0
2020/2/4,Saint Lucia,0,0,0
2020/2/4,Saint Vincent and the Grenadines,0,0,0
2020/2/4,San Marino,0,0,0
2020/2/4,Sao Tome and Principe,0,0,0
2020/2/4,Saudi Arabia,0,0,0
2020/2/4,Senegal,0,0,0
2020/2/4,Serbia,0,0,0
2020/2/4,Seychelles,0,0,0
2020/2/4,Sierra Leone,0,0,0
2020/2/4,Singapore,24,0,0
2020/2/4,Slovakia,0,0,0
2020/2/4,Slovenia,0,0,0
2020/2/4,Somalia,0,0,0
2020/2/4,South Africa,0,0,0
2020/2/4,South Sudan,0,0,0
2020/2/4,Spain,1,0,0
2020/2/4,Sri Lanka,1,0,0
2020/2/4,Sudan,0,0,0
2020/2/4,Suriname,0,0,0
2020/2/4,Sweden,1,0,0
2020/2/4,Switzerland,0,0,0
2020/2/4,Syria,0,0,0
2020/2/4,Tajikistan,0,0,0
2020/2/4,Tanzania,0,0,0
2020/2/4,Thailand,25,5,0
2020/2/4,Timor-Leste,0,0,0
2020/2/4,Togo,0,0,0
2020/2/4,Trinidad and Tobago,0,0,0
2020/2/4,Tunisia,0,0,0
2020/2/4,Turkey,0,0,0
2020/2/4,US,11,0,0
2020/2/4,Uganda,0,0,0
2020/2/4,Ukraine,0,0,0
2020/2/4,United Arab Emirates,5,0,0
2020/2/4,United Kingdom,2,0,0
2020/2/4,Uruguay,0,0,0
2020/2/4,Uzbekistan,0,0,0
2020/2/4,Venezuela,0,0,0
2020/2/4,Vietnam,8,1,0
2020/2/4,West Bank and Gaza,0,0,0
2020/2/4,Western Sahara,0,0,0
2020/2/4,Yemen,0,0,0
2020/2/4,Zambia,0,0,0
2020/2/4,Zimbabwe,0,0,0
2020/2/5,Afghanistan,0,0,0
2020/2/5,Albania,0,0,0
2020/2/5,Algeria,0,0,0
2020/2/5,Andorra,0,0,0
2020/2/5,Angola,0,0,0
2020/2/5,Antigua and Barbuda,0,0,0
2020/2/5,Argentina,0,0,0
2020/2/5,Armenia,0,0,0
2020/2/5,Australia,13,2,0
2020/2/5,Austria,0,0,0
2020/2/5,Azerbaijan,0,0,0
2020/2/5,Bahamas,0,0,0
2020/2/5,Bahrain,0,0,0
2020/2/5,Bangladesh,0,0,0
2020/2/5,Barbados,0,0,0
2020/2/5,Belarus,0,0,0
2020/2/5,Belgium,1,0,0
2020/2/5,Belize,0,0,0
2020/2/5,Benin,0,0,0
2020/2/5,Bhutan,0,0,0
2020/2/5,Bolivia,0,0,0
2020/2/5,Bosnia and Herzegovina,0,0,0
2020/2/5,Botswana,0,0,0
2020/2/5,Brazil,0,0,0
2020/2/5,Brunei,0,0,0
2020/2/5,Bulgaria,0,0,0
2020/2/5,Burkina Faso,0,0,0
2020/2/5,Burma,0,0,0
2020/2/5,Burundi,0,0,0
2020/2/5,Cabo Verde,0,0,0
2020/2/5,Cambodia,1,0,0
2020/2/5,Cameroon,0,0,0
2020/2/5,Canada,5,0,0
2020/2/5,Central African Republic,0,0,0
2020/2/5,Chad,0,0,0
2020/2/5,Chile,0,0,0
2020/2/5,China,27440,1115,563
2020/2/5,Colombia,0,0,0
2020/2/5,Comoros,0,0,0
2020/2/5,Congo (Brazzaville),0,0,0
2020/2/5,Congo (Kinshasa),0,0,0
2020/2/5,Costa Rica,0,0,0
2020/2/5,Cote d'Ivoire,0,0,0
2020/2/5,Croatia,0,0,0
2020/2/5,Cuba,0,0,0
2020/2/5,Cyprus,0,0,0
2020/2/5,Czechia,0,0,0
2020/2/5,Denmark,0,0,0
2020/2/5,Diamond Princess,0,0,0
2020/2/5,Djibouti,0,0,0
2020/2/5,Dominica,0,0,0
2020/2/5,Dominican Republic,0,0,0
2020/2/5,Ecuador,0,0,0
2020/2/5,Egypt,0,0,0
2020/2/5,El Salvador,0,0,0
2020/2/5,Equatorial Guinea,0,0,0
2020/2/5,Eritrea,0,0,0
2020/2/5,Estonia,0,0,0
2020/2/5,Eswatini,0,0,0
2020/2/5,Ethiopia,0,0,0
2020/2/5,Fiji,0,0,0
2020/2/5,Finland,1,0,0
2020/2/5,France,6,0,0
2020/2/5,Gabon,0,0,0
2020/2/5,Gambia,0,0,0
2020/2/5,Georgia,0,0,0
2020/2/5,Germany,12,0,0
2020/2/5,Ghana,0,0,0
2020/2/5,Greece,0,0,0
2020/2/5,Grenada,0,0,0
2020/2/5,Guatemala,0,0,0
2020/2/5,Guinea,0,0,0
2020/2/5,Guinea-Bissau,0,0,0
2020/2/5,Guyana,0,0,0
2020/2/5,Haiti,0,0,0
2020/2/5,Holy See,0,0,0
2020/2/5,Honduras,0,0,0
2020/2/5,Hungary,0,0,0
2020/2/5,Iceland,0,0,0
2020/2/5,India,3,0,0
2020/2/5,Indonesia,0,0,0
2020/2/5,Iran,0,0,0
2020/2/5,Iraq,0,0,0
2020/2/5,Ireland,0,0,0
2020/2/5,Israel,0,0,0
2020/2/5,Italy,2,0,0
2020/2/5,Jamaica,0,0,0
2020/2/5,Japan,22,1,0
2020/2/5,Jordan,0,0,0
2020/2/5,Kazakhstan,0,0,0
2020/2/5,Kenya,0,0,0
2020/2/5,"Korea, South",19,0,0
2020/2/5,Kosovo,0,0,0
2020/2/5,Kuwait,0,0,0
2020/2/5,Kyrgyzstan,0,0,0
2020/2/5,Laos,0,0,0
2020/2/5,Latvia,0,0,0
2020/2/5,Lebanon,0,0,0
2020/2/5,Liberia,0,0,0
2020/2/5,Libya,0,0,0
2020/2/5,Liechtenstein,0,0,0
2020/2/5,Lithuania,0,0,0
2020/2/5,Luxembourg,0,0,0
2020/2/5,MS Zaandam,0,0,0
2020/2/5,Madagascar,0,0,0
2020/2/5,Malawi,0,0,0
2020/2/5,Malaysia,12,0,0
2020/2/5,Maldives,0,0,0
2020/2/5,Mali,0,0,0
2020/2/5,Malta,0,0,0
2020/2/5,Mauritania,0,0,0
2020/2/5,Mauritius,0,0,0
2020/2/5,Mexico,0,0,0
2020/2/5,Moldova,0,0,0
2020/2/5,Monaco,0,0,0
2020/2/5,Mongolia,0,0,0
2020/2/5,Montenegro,0,0,0
2020/2/5,Morocco,0,0,0
2020/2/5,Mozambique,0,0,0
2020/2/5,Namibia,0,0,0
2020/2/5,Nepal,1,0,0
2020/2/5,Netherlands,0,0,0
2020/2/5,New Zealand,0,0,0
2020/2/5,Nicaragua,0,0,0
2020/2/5,Niger,0,0,0
2020/2/5,Nigeria,0,0,0
2020/2/5,North Macedonia,0,0,0
2020/2/5,Norway,0,0,0
2020/2/5,Oman,0,0,0
2020/2/5,Pakistan,0,0,0
2020/2/5,Panama,0,0,0
2020/2/5,Papua New Guinea,0,0,0
2020/2/5,Paraguay,0,0,0
2020/2/5,Peru,0,0,0
2020/2/5,Philippines,2,0,1
2020/2/5,Poland,0,0,0
2020/2/5,Portugal,0,0,0
2020/2/5,Qatar,0,0,0
2020/2/5,Romania,0,0,0
2020/2/5,Russia,2,0,0
2020/2/5,Rwanda,0,0,0
2020/2/5,Saint Kitts and Nevis,0,0,0
2020/2/5,Saint Lucia,0,0,0
2020/2/5,Saint Vincent and the Grenadines,0,0,0
2020/2/5,San Marino,0,0,0
2020/2/5,Sao Tome and Principe,0,0,0
2020/2/5,Saudi Arabia,0,0,0
2020/2/5,Senegal,0,0,0
2020/2/5,Serbia,0,0,0
2020/2/5,Seychelles,0,0,0
2020/2/5,Sierra Leone,0,0,0
2020/2/5,Singapore,28,0,0
2020/2/5,Slovakia,0,0,0
2020/2/5,Slovenia,0,0,0
2020/2/5,Somalia,0,0,0
2020/2/5,South Africa,0,0,0
2020/2/5,South Sudan,0,0,0
2020/2/5,Spain,1,0,0
2020/2/5,Sri Lanka,1,0,0
2020/2/5,Sudan,0,0,0
2020/2/5,Suriname,0,0,0
2020/2/5,Sweden,1,0,0
2020/2/5,Switzerland,0,0,0
2020/2/5,Syria,0,0,0
2020/2/5,Tajikistan,0,0,0
2020/2/5,Tanzania,0,0,0
2020/2/5,Thailand,25,5,0
2020/2/5,Timor-Leste,0,0,0
2020/2/5,Togo,0,0,0
2020/2/5,Trinidad and Tobago,0,0,0
2020/2/5,Tunisia,0,0,0
2020/2/5,Turkey,0,0,0
2020/2/5,US,11,0,0
2020/2/5,Uganda,0,0,0
2020/2/5,Ukraine,0,0,0
2020/2/5,United Arab Emirates,5,0,0
2020/2/5,United Kingdom,2,0,0
2020/2/5,Uruguay,0,0,0
2020/2/5,Uzbekistan,0,0,0
2020/2/5,Venezuela,0,0,0
2020/2/5,Vietnam,8,1,0
2020/2/5,West Bank and Gaza,0,0,0
2020/2/5,Western Sahara,0,0,0
2020/2/5,Yemen,0,0,0
2020/2/5,Zambia,0,0,0
2020/2/5,Zimbabwe,0,0,0
2020/2/6,Afghanistan,0,0,0
2020/2/6,Albania,0,0,0
2020/2/6,Algeria,0,0,0
2020/2/6,Andorra,0,0,0
2020/2/6,Angola,0,0,0
2020/2/6,Antigua and Barbuda,0,0,0
2020/2/6,Argentina,0,0,0
2020/2/6,Armenia,0,0,0
2020/2/6,Australia,14,2,0
2020/2/6,Austria,0,0,0
2020/2/6,Azerbaijan,0,0,0
2020/2/6,Bahamas,0,0,0
2020/2/6,Bahrain,0,0,0
2020/2/6,Bangladesh,0,0,0
2020/2/6,Barbados,0,0,0
2020/2/6,Belarus,0,0,0
2020/2/6,Belgium,1,0,0
2020/2/6,Belize,0,0,0
2020/2/6,Benin,0,0,0
2020/2/6,Bhutan,0,0,0
2020/2/6,Bolivia,0,0,0
2020/2/6,Bosnia and Herzegovina,0,0,0
2020/2/6,Botswana,0,0,0
2020/2/6,Brazil,0,0,0
2020/2/6,Brunei,0,0,0
2020/2/6,Bulgaria,0,0,0
2020/2/6,Burkina Faso,0,0,0
2020/2/6,Burma,0,0,0
2020/2/6,Burundi,0,0,0
2020/2/6,Cabo Verde,0,0,0
2020/2/6,Cambodia,1,0,0
2020/2/6,Cameroon,0,0,0
2020/2/6,Canada,5,0,0
2020/2/6,Central African Republic,0,0,0
2020/2/6,Chad,0,0,0
2020/2/6,Chile,0,0,0
2020/2/6,China,30587,1477,633
2020/2/6,Colombia,0,0,0
2020/2/6,Comoros,0,0,0
2020/2/6,Congo (Brazzaville),0,0,0
2020/2/6,Congo (Kinshasa),0,0,0
2020/2/6,Costa Rica,0,0,0
2020/2/6,Cote d'Ivoire,0,0,0
2020/2/6,Croatia,0,0,0
2020/2/6,Cuba,0,0,0
2020/2/6,Cyprus,0,0,0
2020/2/6,Czechia,0,0,0
2020/2/6,Denmark,0,0,0
2020/2/6,Diamond Princess,0,0,0
2020/2/6,Djibouti,0,0,0
2020/2/6,Dominica,0,0,0
2020/2/6,Dominican Republic,0,0,0
2020/2/6,Ecuador,0,0,0
2020/2/6,Egypt,0,0,0
2020/2/6,El Salvador,0,0,0
2020/2/6,Equatorial Guinea,0,0,0
2020/2/6,Eritrea,0,0,0
2020/2/6,Estonia,0,0,0
2020/2/6,Eswatini,0,0,0
2020/2/6,Ethiopia,0,0,0
2020/2/6,Fiji,0,0,0
2020/2/6,Finland,1,0,0
2020/2/6,France,6,0,0
2020/2/6,Gabon,0,0,0
2020/2/6,Gambia,0,0,0
2020/2/6,Georgia,0,0,0
2020/2/6,Germany,12,0,0
2020/2/6,Ghana,0,0,0
2020/2/6,Greece,0,0,0
2020/2/6,Grenada,0,0,0
2020/2/6,Guatemala,0,0,0
2020/2/6,Guinea,0,0,0
2020/2/6,Guinea-Bissau,0,0,0
2020/2/6,Guyana,0,0,0
2020/2/6,Haiti,0,0,0
2020/2/6,Holy See,0,0,0
2020/2/6,Honduras,0,0,0
2020/2/6,Hungary,0,0,0
2020/2/6,Iceland,0,0,0
2020/2/6,India,3,0,0
2020/2/6,Indonesia,0,0,0
2020/2/6,Iran,0,0,0
2020/2/6,Iraq,0,0,0
2020/2/6,Ireland,0,0,0
2020/2/6,Israel,0,0,0
2020/2/6,Italy,2,0,0
2020/2/6,Jamaica,0,0,0
2020/2/6,Japan,22,1,0
2020/2/6,Jordan,0,0,0
2020/2/6,Kazakhstan,0,0,0
2020/2/6,Kenya,0,0,0
2020/2/6,"Korea, South",23,0,0
2020/2/6,Kosovo,0,0,0
2020/2/6,Kuwait,0,0,0
2020/2/6,Kyrgyzstan,0,0,0
2020/2/6,Laos,0,0,0
2020/2/6,Latvia,0,0,0
2020/2/6,Lebanon,0,0,0
2020/2/6,Liberia,0,0,0
2020/2/6,Libya,0,0,0
2020/2/6,Liechtenstein,0,0,0
2020/2/6,Lithuania,0,0,0
2020/2/6,Luxembourg,0,0,0
2020/2/6,MS Zaandam,0,0,0
2020/2/6,Madagascar,0,0,0
2020/2/6,Malawi,0,0,0
2020/2/6,Malaysia,12,0,0
2020/2/6,Maldives,0,0,0
2020/2/6,Mali,0,0,0
2020/2/6,Malta,0,0,0
2020/2/6,Mauritania,0,0,0
2020/2/6,Mauritius,0,0,0
2020/2/6,Mexico,0,0,0
2020/2/6,Moldova,0,0,0
2020/2/6,Monaco,0,0,0
2020/2/6,Mongolia,0,0,0
2020/2/6,Montenegro,0,0,0
2020/2/6,Morocco,0,0,0
2020/2/6,Mozambique,0,0,0
2020/2/6,Namibia,0,0,0
2020/2/6,Nepal,1,0,0
2020/2/6,Netherlands,0,0,0
2020/2/6,New Zealand,0,0,0
2020/2/6,Nicaragua,0,0,0
2020/2/6,Niger,0,0,0
2020/2/6,Nigeria,0,0,0
2020/2/6,North Macedonia,0,0,0
2020/2/6,Norway,0,0,0
2020/2/6,Oman,0,0,0
2020/2/6,Pakistan,0,0,0
2020/2/6,Panama,0,0,0
2020/2/6,Papua New Guinea,0,0,0
2020/2/6,Paraguay,0,0,0
2020/2/6,Peru,0,0,0
2020/2/6,Philippines,2,0,1
2020/2/6,Poland,0,0,0
2020/2/6,Portugal,0,0,0
2020/2/6,Qatar,0,0,0
2020/2/6,Romania,0,0,0
2020/2/6,Russia,2,0,0
2020/2/6,Rwanda,0,0,0
2020/2/6,Saint Kitts and Nevis,0,0,0
2020/2/6,Saint Lucia,0,0,0
2020/2/6,Saint Vincent and the Grenadines,0,0,0
2020/2/6,San Marino,0,0,0
2020/2/6,Sao Tome and Principe,0,0,0
2020/2/6,Saudi Arabia,0,0,0
2020/2/6,Senegal,0,0,0
2020/2/6,Serbia,0,0,0
2020/2/6,Seychelles,0,0,0
2020/2/6,Sierra Leone,0,0,0
2020/2/6,Singapore,28,0,0
2020/2/6,Slovakia,0,0,0
2020/2/6,Slovenia,0,0,0
2020/2/6,Somalia,0,0,0
2020/2/6,South Africa,0,0,0
2020/2/6,South Sudan,0,0,0
2020/2/6,Spain,1,0,0
2020/2/6,Sri Lanka,1,0,0
2020/2/6,Sudan,0,0,0
2020/2/6,Suriname,0,0,0
2020/2/6,Sweden,1,0,0
2020/2/6,Switzerland,0,0,0
2020/2/6,Syria,0,0,0
2020/2/6,Tajikistan,0,0,0
2020/2/6,Tanzania,0,0,0
2020/2/6,Thailand,25,5,0
2020/2/6,Timor-Leste,0,0,0
2020/2/6,Togo,0,0,0
2020/2/6,Trinidad and Tobago,0,0,0
2020/2/6,Tunisia,0,0,0
2020/2/6,Turkey,0,0,0
2020/2/6,US,11,0,0
2020/2/6,Uganda,0,0,0
2020/2/6,Ukraine,0,0,0
2020/2/6,United Arab Emirates,5,0,0
2020/2/6,United Kingdom,2,0,0
2020/2/6,Uruguay,0,0,0
2020/2/6,Uzbekistan,0,0,0
2020/2/6,Venezuela,0,0,0
2020/2/6,Vietnam,10,1,0
2020/2/6,West Bank and Gaza,0,0,0
2020/2/6,Western Sahara,0,0,0
2020/2/6,Yemen,0,0,0
2020/2/6,Zambia,0,0,0
2020/2/6,Zimbabwe,0,0,0
2020/2/7,Afghanistan,0,0,0
2020/2/7,Albania,0,0,0
2020/2/7,Algeria,0,0,0
2020/2/7,Andorra,0,0,0
2020/2/7,Angola,0,0,0
2020/2/7,Antigua and Barbuda,0,0,0
2020/2/7,Argentina,0,0,0
2020/2/7,Armenia,0,0,0
2020/2/7,Australia,15,2,0
2020/2/7,Austria,0,0,0
2020/2/7,Azerbaijan,0,0,0
2020/2/7,Bahamas,0,0,0
2020/2/7,Bahrain,0,0,0
2020/2/7,Bangladesh,0,0,0
2020/2/7,Barbados,0,0,0
2020/2/7,Belarus,0,0,0
2020/2/7,Belgium,1,0,0
2020/2/7,Belize,0,0,0
2020/2/7,Benin,0,0,0
2020/2/7,Bhutan,0,0,0
2020/2/7,Bolivia,0,0,0
2020/2/7,Bosnia and Herzegovina,0,0,0
2020/2/7,Botswana,0,0,0
2020/2/7,Brazil,0,0,0
2020/2/7,Brunei,0,0,0
2020/2/7,Bulgaria,0,0,0
2020/2/7,Burkina Faso,0,0,0
2020/2/7,Burma,0,0,0
2020/2/7,Burundi,0,0,0
2020/2/7,Cabo Verde,0,0,0
2020/2/7,Cambodia,1,0,0
2020/2/7,Cameroon,0,0,0
2020/2/7,Canada,7,0,0
2020/2/7,Central African Republic,0,0,0
2020/2/7,Chad,0,0,0
2020/2/7,Chile,0,0,0
2020/2/7,China,34110,1999,718
2020/2/7,Colombia,0,0,0
2020/2/7,Comoros,0,0,0
2020/2/7,Congo (Brazzaville),0,0,0
2020/2/7,Congo (Kinshasa),0,0,0
2020/2/7,Costa Rica,0,0,0
2020/2/7,Cote d'Ivoire,0,0,0
2020/2/7,Croatia,0,0,0
2020/2/7,Cuba,0,0,0
2020/2/7,Cyprus,0,0,0
2020/2/7,Czechia,0,0,0
2020/2/7,Denmark,0,0,0
2020/2/7,Diamond Princess,61,0,0
2020/2/7,Djibouti,0,0,0
2020/2/7,Dominica,0,0,0
2020/2/7,Dominican Republic,0,0,0
2020/2/7,Ecuador,0,0,0
2020/2/7,Egypt,0,0,0
2020/2/7,El Salvador,0,0,0
2020/2/7,Equatorial Guinea,0,0,0
2020/2/7,Eritrea,0,0,0
2020/2/7,Estonia,0,0,0
2020/2/7,Eswatini,0,0,0
